hi Parisa
         8087408 function calls (7989965 primitive calls) in 1849.719 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      769    0.001    0.000    0.001    0.000 sre_compile.py:428(_simple)
      244    0.001    0.000    0.007    0.000 sre_compile.py:433(_compile_info)
      488    0.000    0.000    0.000    0.000 sre_compile.py:546(isstring)
      244    0.000    0.000    0.026    0.000 sre_compile.py:552(_code)
      244    0.001    0.000    0.070    0.000 sre_compile.py:567(compile)
 1949/244    0.008    0.000    0.019    0.000 sre_compile.py:64(_compile)
     3760    0.001    0.000    0.001    0.000 sre_parse.py:137(__len__)
       15    0.000    0.000    0.000    0.000 sre_parse.py:139(__delitem__)
     7957    0.003    0.000    0.004    0.000 sre_parse.py:141(__getitem__)
      781    0.000    0.000    0.000    0.000 sre_parse.py:145(__setitem__)
     3134    0.001    0.000    0.001    0.000 sre_parse.py:149(append)
2698/1025    0.004    0.000    0.005    0.000 sre_parse.py:151(getwidth)
      248    0.000    0.000    0.001    0.000 sre_parse.py:189(__init__)
    19987    0.010    0.000    0.011    0.000 sre_parse.py:193(__next)
     6892    0.001    0.000    0.002    0.000 sre_parse.py:206(match)
    17879    0.004    0.000    0.014    0.000 sre_parse.py:212(get)
       34    0.000    0.000    0.000    0.000 sre_parse.py:216(tell)
        2    0.000    0.000    0.000    0.000 sre_parse.py:218(seek)
      476    0.000    0.000    0.000    0.000 sre_parse.py:221(isident)
        4    0.000    0.000    0.000    0.000 sre_parse.py:224(isdigit)
       93    0.000    0.000    0.000    0.000 sre_parse.py:227(isname)
      395    0.000    0.000    0.001    0.000 sre_parse.py:236(_class_escape)
      521    0.000    0.000    0.001    0.000 sre_parse.py:268(_escape)
  759/245    0.002    0.000    0.041    0.000 sre_parse.py:317(_parse_sub)
 1057/265    0.015    0.000    0.040    0.000 sre_parse.py:395(_parse)
      245    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
  245/244    0.001    0.000    0.043    0.000 sre_parse.py:706(parse)
        3    0.000    0.000    0.000    0.000 sre_parse.py:734(parse_template)
      326    0.000    0.000    0.000    0.000 sre_parse.py:74(opengroup)
        4    0.000    0.000    0.000    0.000 sre_parse.py:741(literal)
        2    0.000    0.000    0.000    0.000 sre_parse.py:822(expand_template)
      326    0.000    0.000    0.000    0.000 sre_parse.py:85(closegroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:87(checkgroup)
     1981    0.001    0.000    0.001    0.000 sre_parse.py:92(__init__)
        5    0.000    0.000    0.000    0.000 ssl.py:114(_import_symbols)
        1    0.000    0.000    0.000    0.000 ssl.py:129(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:184(CertificateError)
        1    0.000    0.000    0.000    0.000 ssl.py:300(_ASN1Object)
        2    0.000    0.000    0.000    0.000 ssl.py:305(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:321(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:329(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:495(_get_https_context_factory)
        1    0.000    0.000    0.000    0.000 ssl.py:514(SSLSocket)
        1    0.000    0.000    0.001    0.001 ssl.py:88(<module>)
        1    0.000    0.000    0.000    0.000 ssl_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
     9558    0.001    0.000    0.001    0.000 stat.py:24(S_IFMT)
      145    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
       15    0.000    0.000    0.000    0.000 stat.py:49(S_ISREG)
     9398    0.002    0.000    0.003    0.000 stat.py:55(S_ISLNK)
        1    0.000    0.000    0.000    0.000 stata.py:11(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:1854(StataWriter)
        1    0.000    0.000    0.000    0.000 stata.py:453(PossiblePrecisionLoss)
        1    0.000    0.000    0.000    0.000 stata.py:463(ValueLabelTypeMismatch)
        1    0.000    0.000    0.000    0.000 stata.py:474(InvalidColumnName)
        1    0.000    0.000    0.000    0.000 stata.py:577(StataValueLabel)
        1    0.000    0.000    0.000    0.000 stata.py:702(StataMissingValue)
        1    0.000    0.000    0.000    0.000 stata.py:822(StataParser)
        1    0.000    0.000    0.000    0.000 stata.py:941(StataReader)
        1    0.001    0.001    0.088    0.088 stats.py:162(<module>)
        1    0.000    0.000    0.000    0.000 status_codes.py:3(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:209(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:219(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:279(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:326(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:377(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:381(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 streamplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
     5524    0.001    0.000    0.002    0.000 string.py:222(lower)
        8    0.000    0.000    0.000    0.000 string.py:250(strip)
        1    0.000    0.000    0.000    0.000 string.py:283(split)
       12    0.000    0.000    0.000    0.000 string.py:310(join)
        1    0.000    0.000    0.000    0.000 string.py:353(find)
       10    0.000    0.000    0.000    0.000 string.py:513(replace)
        1    0.000    0.000    0.000    0.000 stringprep.py:6(<module>)
        1    0.000    0.000    0.001    0.001 strings.py:1(<module>)
       15    0.000    0.000    0.000    0.000 strings.py:1318(_noarg_wrapper)
        4    0.000    0.000    0.000    0.000 strings.py:1332(_pat_wrapper)
       19    0.000    0.000    0.000    0.000 strings.py:1354(copy)
       19    0.000    0.000    0.000    0.000 strings.py:1357(do_copy)
        1    0.000    0.000    0.001    0.001 strings.py:1365(StringMethods)
        1    0.000    0.000    0.000    0.000 strings.py:1893(StringAccessorMixin)
        1    0.000    0.000    0.000    0.000 structures.py:15(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 structures.py:8(<module>)
        1    0.000    0.000    0.000    0.000 structures.py:89(LookupDict)
        1    0.000    0.000    0.000    0.000 structures.py:92(__init__)
        1    0.000    0.000    0.000    0.000 strutil.py:1(<module>)
        8    0.000    0.000    0.000    0.000 subprocess.py:1108(_get_handles)
       48    0.000    0.000    0.000    0.000 subprocess.py:1160(_set_cloexec_flag)
       24    0.000    0.000    0.000    0.000 subprocess.py:1173(pipe_cloexec)
        8    0.001    0.000    0.027    0.003 subprocess.py:1199(_execute_child)
       16    0.000    0.000    0.000    0.000 subprocess.py:1220(_close_in_parent)
        8    0.000    0.000    0.000    0.000 subprocess.py:1346(_handle_exitstatus)
        8    0.000    0.000    0.000    0.000 subprocess.py:1360(_internal_poll)
        8    0.000    0.000    0.001    0.000 subprocess.py:1387(wait)
        1    0.000    0.000    0.000    0.000 subprocess.py:14(<module>)
        7    0.000    0.000    0.092    0.013 subprocess.py:1408(_communicate)
        7    0.000    0.000    0.092    0.013 subprocess.py:1441(_communicate_with_poll)
       14    0.000    0.000    0.000    0.000 subprocess.py:1448(register_and_append)
       14    0.000    0.000    0.000    0.000 subprocess.py:1452(close_unregister_and_remove)
        1    0.000    0.000    0.001    0.001 subprocess.py:387(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:400(CalledProcessError)
        8    0.000    0.000    0.000    0.000 subprocess.py:458(_cleanup)
       16    0.000    0.000    0.016    0.001 subprocess.py:473(_eintr_retry_call)
        1    0.000    0.000    0.000    0.000 subprocess.py:648(Popen)
        8    0.000    0.000    0.028    0.003 subprocess.py:651(__init__)
        8    0.000    0.000    0.000    0.000 subprocess.py:755(__del__)
        7    0.000    0.000    0.092    0.013 subprocess.py:769(communicate)
        1    0.000    0.000    0.000    0.000 subprocess32.py:404(<module>)
        1    0.000    0.000    0.000    0.000 subprocess32.py:418(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess32.py:432(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 subprocess32.py:715(Popen)
        1    0.001    0.001    0.001    0.001 subtensor.py:1(<module>)
        4    0.000    0.000    0.001    0.000 subtensor.py:1009(set_subtensor)
        4    0.000    0.000    0.001    0.000 subtensor.py:1035(inc_subtensor)
        1    0.000    0.000    0.000    0.000 subtensor.py:1206(IncSubtensor)
        6    0.000    0.000    0.000    0.000 subtensor.py:1227(__init__)
       47    0.000    0.000    0.000    0.000 subtensor.py:1239(__hash__)
        6    0.000    0.000    0.001    0.000 subtensor.py:1276(make_node)
       48    0.000    0.000    0.000    0.000 subtensor.py:1305(<lambda>)
        2    0.000    0.000    0.000    0.000 subtensor.py:1478(c_code_cache_version)
        4    0.000    0.000    0.000    0.000 subtensor.py:1584(infer_shape)
        1    0.000    0.000    0.000    0.000 subtensor.py:1674(AdvancedSubtensor1)
        1    0.000    0.000    0.000    0.000 subtensor.py:1684(__init__)
       11    0.000    0.000    0.001    0.000 subtensor.py:1687(make_node)
       55    0.000    0.000    0.000    0.000 subtensor.py:1727(connection_pattern)
       11    0.000    0.000    0.006    0.001 subtensor.py:1735(grad)
       10    0.000    0.000    0.000    0.000 subtensor.py:1760(infer_shape)
       10    0.000    0.000    0.000    0.000 subtensor.py:1857(c_code_cache_version)
        1    0.000    0.000    0.000    0.000 subtensor.py:1863(AdvancedIncSubtensor1)
       13    0.000    0.000    0.000    0.000 subtensor.py:1871(__init__)
       11    0.000    0.000    0.000    0.000 subtensor.py:1877(clone_inplace)
        3    0.000    0.000    0.000    0.000 subtensor.py:1882(__str__)
       54    0.000    0.000    0.002    0.000 subtensor.py:1894(make_node)
       11    0.000    0.000    0.000    0.000 subtensor.py:1987(c_code_cache_version)
       58    0.000    0.000    0.000    0.000 subtensor.py:2033(infer_shape)
        1    0.000    0.000    0.000    0.000 subtensor.py:2126(AdvancedSubtensor)
        1    0.000    0.000    0.000    0.000 subtensor.py:2193(AdvancedIncSubtensor)
        2    0.000    0.000    0.000    0.000 subtensor.py:2200(__init__)
       11    0.000    0.000    0.001    0.000 subtensor.py:2301(take)
        1    0.000    0.000    0.000    0.000 subtensor.py:254(Subtensor)
       30    0.000    0.000    0.000    0.000 subtensor.py:298(collapse)
   128/44    0.000    0.000    0.000    0.000 subtensor.py:315(helper)
    83/55    0.000    0.000    0.001    0.000 subtensor.py:328(convert)
        1    0.000    0.000    0.000    0.000 subtensor.py:35(AdvancedIndexingError)
       16    0.000    0.000    0.001    0.000 subtensor.py:395(get_constant_idx)
       11    0.000    0.000    0.000    0.000 subtensor.py:41(__init__)
    44/20    0.000    0.000    0.000    0.000 subtensor.py:429(conv)
       12    0.000    0.000    0.000    0.000 subtensor.py:450(__init__)
       28    0.000    0.000    0.000    0.000 subtensor.py:453(my_as_scalar)
       12    0.000    0.000    0.002    0.000 subtensor.py:463(make_node)
       28    0.000    0.000    0.000    0.000 subtensor.py:474(<genexpr>)
       40    0.000    0.000    0.000    0.000 subtensor.py:484(<lambda>)
       23    0.000    0.000    0.001    0.000 subtensor.py:49(make_constant)
        4    0.000    0.000    0.000    0.000 subtensor.py:536(infer_shape)
    51/27    0.000    0.000    0.000    0.000 subtensor.py:54(conv)
       15    0.000    0.000    0.000    0.000 subtensor.py:591(__hash__)
       42    0.000    0.000    0.000    0.000 subtensor.py:68(get_idx_list)
   168/60    0.000    0.000    0.000    0.000 subtensor.py:87(convert)
        2    0.000    0.000    0.000    0.000 subtensor.py:883(helper_c_code_cache_version)
        1    0.000    0.000    0.000    0.000 subtensor.py:958(SubtensorPrinter)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.001    0.001 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:110(get_python_lib)
        1    0.000    0.000    0.000    0.000 sysconfig.py:454(_init_posix)
        3    0.000    0.000    0.000    0.000 sysconfig.py:499(get_config_vars)
        1    0.000    0.000    0.000    0.000 sysconfig.py:51(_python_build)
        3    0.000    0.000    0.000    0.000 sysconfig.py:537(get_config_var)
        1    0.000    0.000    0.000    0.000 sysconfig.py:584(get_platform)
        1    0.000    0.000    0.000    0.000 sysconfig.py:59(get_python_version)
        1    0.000    0.000    0.000    0.000 sysconfig.py:67(get_python_inc)
        1    0.000    0.000    0.000    0.000 table.py:154(CustomCell)
        1    0.000    0.000    0.001    0.001 table.py:21(<module>)
        1    0.000    0.000    0.000    0.000 table.py:216(Table)
        1    0.000    0.000    0.000    0.000 table.py:40(Cell)
        1    0.000    0.000    0.000    0.000 table_schema.py:5(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        2    0.000    0.000    0.000    0.000 tempfile.py:120(__init__)
        7    0.000    0.000    0.001    0.000 tempfile.py:124(rng)
        7    0.000    0.000    0.001    0.000 tempfile.py:135(next)
        1    0.000    0.000    0.000    0.000 tempfile.py:148(_candidate_tempdir_list)
        1    0.000    0.000    0.001    0.001 tempfile.py:176(_get_default_tempdir)
        1    0.000    0.000    0.003    0.003 tempfile.py:18(<module>)
        6    0.000    0.000    0.000    0.000 tempfile.py:221(_get_candidate_names)
        6    0.000    0.000    0.001    0.000 tempfile.py:235(_mkstemp_inner)
        2    0.000    0.000    0.001    0.000 tempfile.py:268(gettempdir)
        2    0.000    0.000    0.001    0.000 tempfile.py:280(mkstemp)
        1    0.000    0.000    0.000    0.000 tempfile.py:383(_TemporaryFileWrapper)
        6    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        4    0.000    0.000    0.001    0.000 tempfile.py:490(TemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:519(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 terminal.py:13(<module>)
        1    0.001    0.001    0.001    0.001 testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:2120(TestSubDict)
        1    0.000    0.000    0.000    0.000 testing.py:2181(optional_args)
        1    0.000    0.000    0.000    0.000 testing.py:2406(SimpleMock)
        1    0.000    0.000    0.000    0.000 testing.py:2511(_AssertRaisesContextmanager)
